A-2,A-3,E-13,F-1,G-1,G-4,P-2,T-1,T-2,T-3
0.41501008,0.595260492,-0.966456358,-0.323699245,0.538984409,1,-0.925134192,0.900105234,-0.740617745,0.977240043
0.703158358,0.595260492,-0.983140436,-0.321587669,0.360902423,1,-0.930481526,0.886345408,-0.790639694,0.977240043
0.703158358,0.595260492,-0.983140436,-0.319895598,0.531316653,0.98,-0.93582886,0.88290665,-0.833937756,0.977240043
0.703158358,0.595260492,-0.966456358,-0.10744268,0.52560757,0.98,-0.983957998,0.869153561,-0.853904516,0.980304514
0.703158358,0.393002722,-0.966456358,-0.327043873,0.515579663,0.98,-0.925134192,0.814186668,-0.890482477,0.980304514
0.703158358,0.595260492,-0.966456358,-0.324163539,0.510572933,1,-0.93582886,0.581421282,-0.920383145,0.980304514
0.703158358,0.393002722,-0.983140436,-0.323931736,0.5068923,0.98,-0.925134192,0.268669363,-0.953577582,0.983370006
0.703158358,0.393002722,-0.983140436,-0.323070933,0.505205727,0.98,-0.925134192,0.096370176,-0.970163745,0.983370006
0.703158358,0.393002722,-0.983140436,-0.328900075,0.507850627,0.98,-0.930481526,-0.048306924,-0.813960497,0.986435839
0.711781051,0.393002722,-0.983140436,-0.332445137,0.508300255,0.98,-0.930481526,-0.179054981,-0.502938233,0.986435839
0.711781051,0.19544478,-0.983140436,0.232428185,0.512285001,0.98,-0.97860962,-0.286001024,-0.256997644,0.986435839
0.711781051,0.19544478,-0.983140436,-0.331431443,0.507519573,0.98,-0.925134192,-0.385989057,-0.04007313,0.986435839
0.711781051,0.19544478,-0.983140436,-0.330927808,0.501354975,0.98,-0.930481526,-0.469109757,0.140490787,0.986435839
0.711781051,0.19544478,-0.983140436,-0.334945651,0.492612265,0.98,-0.93582886,-0.532158556,0.208845932,0.986435839
0.711781051,0.19544478,-0.983140436,-0.330213072,0.484059959,0.98,-0.930481526,-0.581858924,0.339048682,0.986435839
0.432161247,0.19544478,-0.983140436,-0.340299259,0.473528708,0.98,-0.989305332,-0.664545725,0.411187215,0.986435839
0.711781051,-0.002174003,-0.983140436,-0.330020954,0.469004867,0.98,-0.93582886,-0.704169945,0.500683005,0.986435839
0.432161247,-0.002174003,-0.983140436,-0.335362289,0.477441828,0.98,-0.93582886,-0.760231442,0.552407064,0.989502489
0.432161247,0.200083767,-0.983140436,-0.336087806,0.343602907,0.98,-0.946524572,-0.799753264,0.590380516,0.989502489
0.432161247,-0.002174003,-0.983140436,-0.344128139,0.481648629,0.98,-0.930481526,-0.812917656,0.649138112,0.989502489
0.432161247,0.200083767,-0.983140436,-0.014425814,0.48094036,0.98,-0.93582886,-0.832655562,0.652596852,0.992570091
0.152522441,-0.199924444,-0.983140436,-0.333376307,0.47408507,0.98,-0.93582886,-0.868814276,0.669896561,0.992570091
0.152522441,0.002333327,-0.983140436,-0.340860816,0.46760534,0.98,-0.93582886,-0.888522241,0.683741215,0.992570091
0.152522441,-0.199924444,-0.983140436,-0.334614348,0.462127974,0.98,-0.930481526,-0.845808477,0.728770212,0.992570091
-0.127162092,-0.195512958,-0.966456358,-0.336337674,0.33533095,0.98,-0.93582886,-0.505624773,0.707981423,0.992570091
0.161056857,-0.195512958,-0.983140436,-0.337832122,0.452637247,1,-0.93582886,-0.235907652,0.732236171,0.992570091
0.161056857,-0.195512958,-0.966456358,-0.332128917,0.439393794,0.98,-0.93582886,0.012189366,0.746102279,0.992570091
0.161056857,-0.195512958,-0.983140436,-0.331816768,0.424344896,0.98,-0.925134192,0.228059387,0.753037478,0.992570091
0.161056857,-0.393454806,-0.983140436,-0.319286269,0.408467176,0.98,-0.967914952,0.363590991,0.746102279,0.992570091
-0.406852055,-0.393454806,-1,-0.335945639,0.399121461,1,-0.930481526,0.540486281,0.742635512,0.992570091
0.161056857,-0.393454806,0.45714899,0.127797365,0.395041822,1,-0.93582886,0.625815152,0.746102279,0.995638103
-0.118633106,-0.591489835,0.45714899,-0.332520034,0.394687985,1,-0.930481526,0.683944346,0.753037478,0.995638103
-0.118633106,-0.591489835,0.525948835,-0.322286175,0.236062034,1,-0.930481526,0.752440116,0.777318981,0.995638103
-0.118633106,-0.591489835,0.531722642,-0.327484884,0.391211283,1,-0.930481526,0.773011388,0.784259581,0.995638103
-0.118633106,-0.591489835,0.559450475,-0.331487473,0.390152022,1,-0.941177238,0.821053656,0.766910755,0.998707203
-0.118633106,-0.591489835,0.60311732,-0.336585133,0.382963556,1,-0.919786858,0.827921742,0.7946723,0.998707203
-0.118633106,-0.591489835,0.624596328,-0.33125567,0.36463081,1,-0.919786858,0.845095924,0.784259581,0.998707203
-0.406852055,-0.591489835,0.567591847,-0.328091059,0.356509241,1,-0.919786858,0.858841627,0.812032233,0.998707203
-0.406852055,-0.591489835,0.527866498,-0.045054732,0.333756115,1,-0.919786858,0.865715352,0.79814356,0.998707203
-0.118633106,-0.789621945,0.487387608,-0.328797479,0.313106353,1,-0.919786858,0.879468141,0.805087694,0.998707203
-0.406852055,-0.38915713,0.455549479,-0.064992779,0.123453274,1,-0.909091146,0.900105234,0.825926559,0.998707203
0.161056857,-0.587289239,-0.6152518,-0.335562378,0.279273025,1,-0.91443848,0.893224772,0.818978841,0.998707203
-0.406852055,-0.789621945,-0.779447912,-0.33126582,0.257960096,1,-0.962567618,0.900105234,0.829400494,0.998707203
-0.406852055,-0.587289239,-0.779447912,-0.327548942,0.236648573,1,-0.91443848,0.889785365,0.812032233,0.998707203
-0.118633106,-0.789621945,-0.779447912,-0.333567105,0.214122422,1,-0.903743812,0.917310305,0.815505814,0.995638103
-0.406852055,-0.587289239,-0.779447912,-0.328903746,0.032695174,1,-0.877006099,0.896664379,0.818978841,0.995638103
-0.406852055,-0.587289239,-0.794130154,-0.335721807,0.19645506,1,-0.871657721,0.903545489,0.825926559,0.995638103
-0.406852055,-0.789621945,-0.794130154,-0.334733978,0.183011749,1,-0.855615719,0.903545489,0.850251879,0.995638103
-0.406852055,-0.587289239,-0.779447912,-0.127569175,0.002192407,1,-0.877006099,0.900105234,0.829400494,0.995638103
-0.406852055,-0.587289239,-0.722289676,-0.328596472,0.180018704,1,-0.877006099,0.913868951,0.825926559,0.995638103
-0.406852055,-0.587289239,-0.722289676,-0.003896494,0.174151607,1,-0.8930481,0.941411257,0.822452119,0.992570091
-0.695035668,-0.38915713,-0.667584103,-0.336610826,0.168739485,1,-0.903743812,0.93452366,0.825926559,0.992570091
-0.695035668,-0.38915713,-0.708386474,-0.33230773,0.16106774,1,-0.909091146,0.93796681,0.822452119,0.989502489
-0.695035668,-0.38915713,-0.694635306,-0.3285128,0.003121232,1,-0.91443848,0.92763726,0.83635003,0.989502489
-0.415345706,-0.38915713,-0.708386474,-0.334080892,-0.000161104,1,-0.967914952,0.955189047,0.815505814,0.986435839
-0.415345706,-0.38915713,-0.681034928,-0.323603415,0.000389709,1,-0.91443848,0.92763726,0.812032233,0.986435839
-0.415345706,-0.38915713,-0.764924015,-0.33697671,0.005567523,1,-0.91443848,0.92763726,0.832874631,0.983370006
-0.703493984,-0.38915713,-0.794130154,-0.332455976,0.16281593,1,-0.91443848,0.93452366,0.822452119,0.980304514
-0.703493984,-0.38915713,-0.736346162,0.103341738,0.025241065,1,-0.919786858,0.93452366,0.805087694,0.977240043
-0.703493984,-0.38915713,-0.764924015,-0.335245355,0.17185417,1,-0.919786858,0.958633994,0.808559862,0.977240043
-0.703493984,-0.1911221,-0.750557187,0.554171096,0.179389636,1,-0.919786858,0.965525683,0.805087694,0.974176524
-0.42380945,0.011284702,-0.750557187,0.192702229,0.190666471,1,-0.919786858,0.941411257,0.805087694,0.974176524
-0.711922393,-0.1911221,-0.750557187,0.184642226,0.198925687,1,-0.919786858,0.955189047,0.801615021,0.971113278
-0.711922393,-0.393454806,-0.750557187,0.173182826,0.20660167,1,-0.91443848,0.9517443,0.808559862,0.968051053
-0.711922393,0.011284702,-0.750557187,-0.179289937,0.091445128,1,-0.91443848,0.958633994,0.805087694,0.968051053
-0.711922393,-0.1911221,-0.750557187,-0.233844294,0.216846416,1,-0.930481526,0.968971528,0.808559862,0.968051053
-0.711922393,-0.393454806,-0.764924015,-0.321791084,0.219919503,1,-0.919786858,0.962080138,0.808559862,0.964989441
-0.711922393,0.006819748,-0.764924015,0.257014796,0.231332819,1,-0.946524572,0.962080138,0.812032233,0.964989441
-1,-0.195512958,-0.764924015,-0.324579144,0.244009827,1,-0.919786858,0.9517443,0.808559862,0.964989441
-0.720361195,-0.195512958,-0.764924015,-0.331566384,0.256341967,1,-0.925134192,0.958633994,0.825926559,0.961928373
-0.720361195,0.006819748,-0.779447912,-0.324239182,0.279660658,1,-0.91443848,0.972418571,0.829400494,0.961928373
-0.720361195,-0.195512958,-0.794130154,-0.319959714,0.308964909,1,-0.91443848,0.962080138,0.808559862,0.961928373
-0.720361195,-0.195512958,-0.808972022,-0.318289608,0.186818246,1,-0.919786858,0.948299055,0.808559862,0.958868326
-0.720361195,0.002333327,-0.808972022,-0.321496943,0.322796879,1,-0.91443848,0.962080138,0.801615021,0.958868326
-0.440741391,0.002333327,-0.839139787,-0.328529546,0.342183283,1,-0.91443848,0.962080138,0.808559862,0.958868326
-0.720361195,0.002333327,-0.854468279,-0.326531004,0.356755681,1,-0.919786858,0.962080138,0.787729932,0.958868326
-0.440741391,0.002333327,-0.901447875,-0.323593781,0.371873032,1,-0.919786858,0.944855006,0.784259581,0.958868326
-0.440741391,0.200083767,-0.917443509,0.24038152,0.261114479,1,-0.919786858,0.948299055,0.777318981,0.958868326
-0.440741391,0.200083767,-0.933609242,-0.325082952,0.393786588,1,-0.919786858,0.944855006,0.801615021,0.958868326
-0.440741391,0.200083767,-0.933609242,-0.321018541,0.280218613,1,-0.962567618,0.948299055,0.770379541,0.958868326
-0.440741391,0.200083767,-0.94994641,-0.316826472,0.407094366,1,-0.919786858,0.972418571,0.777318981,0.958868326
-0.440741391,0.200083767,-0.966456358,-0.317579861,0.417562991,1,-0.973262286,0.941411257,0.766910755,0.961928373
-0.440741391,0.200083767,-0.94994641,-0.218069297,0.279630234,1,-0.919786858,0.944855006,0.763442171,0.961928373
-0.440741391,0.39770255,-0.94994641,-0.321074972,0.442917238,1,-0.919786858,0.93796681,0.777318981,0.961928373
-0.440741391,0.39770255,-0.966456358,-0.317820897,0.466370462,1,-0.930481526,0.93452366,0.756505154,0.961928373
-0.440741391,0.39770255,-0.94994641,-0.318222108,0.485990463,1,-0.930481526,0.944855006,0.746102279,0.964989441
-0.152663783,0.39770255,-0.933609242,-0.310757842,0.300131985,1,-0.925134192,0.924195008,0.749569752,0.964989441
0.126897138,0.19544478,-0.901447875,-0.016074816,0.492883363,1,-0.97860962,0.93796681,0.725304505,0.964989441
-0.152663783,0.19544478,-0.885621007,-0.31922416,0.501333733,1,-0.919786858,0.924195008,0.445584356,0.968051053
0.126897138,0.393002722,-0.869961581,-0.311002721,0.516593543,1,-0.925134192,0.944855006,0.236221514,0.968051053
0.41501008,0.393002722,-0.869961581,-0.315268769,0.522317193,1,-0.919786858,0.920752956,0.082483147,0.968051053
0.41501008,0.393002722,-0.869961581,-0.314396612,0.528157843,1,-0.967914952,0.920752956,-0.074047791,0.968051053
0.41501008,0.393002722,-0.869961581,-0.313372996,0.528636724,1,-0.925134192,0.913868951,-0.213033766,0.971113278
0.41501008,0.393002722,-0.869961581,-0.31833692,0.526211664,1,-0.962567618,0.913868951,-0.324536319,0.971113278
0.41501008,0.393002722,-0.885621007,-0.312827955,0.459188415,0.98,-0.925134192,0.931080709,-0.422256385,0.971113278
0.703158358,0.393002722,-0.917443509,-0.325111856,0.516406421,0.98,-0.919786858,0.910427698,-0.509653841,0.974176524
0.703158358,0.595260492,-0.94994641,-0.327011242,0.50471069,0.98,-0.919786858,0.924195008,-0.583448699,0.974176524
0.703158358,0.393002722,-0.966456358,-0.32975652,0.494887713,1,-0.925134192,0.920752956,-0.660443229,0.974176524
0.703158358,0.393002722,-0.983140436,0.239194059,0.416624686,0.98,-0.925134192,0.906986045,-0.717251308,0.974176524
0.703158358,0.393002722,-0.983140436,-0.324030203,0.497328717,0.98,-0.962567618,0.886345408,-0.763969947,0.977240043
0.703158358,0.393002722,-0.983140436,-0.322958817,0.492583746,0.98,-0.925134192,0.88290665,-0.807298853,0.977240043
0.703158358,0.393002722,-0.983140436,-0.334571337,0.488925728,0.98,-0.925134192,0.876029083,-0.853904516,0.980304514
0.711781051,0.393002722,-0.983140436,-0.134190129,0.490767913,0.98,-0.97860962,0.88290665,-0.887158621,0.980304514
0.711781051,0.393002722,-0.966456358,-0.33415338,0.414583342,0.98,-0.919786858,0.704480736,-0.900452025,0.980304514
0.711781051,0.19544478,-0.983140436,-0.32729202,0.488005979,0.98,-0.925134192,0.343231229,-0.930344616,0.983370006
0.711781051,0.19544478,-0.966456358,-0.33359016,0.485970299,0.98,-0.930481526,0.160470451,-0.950259582,0.983370006
0.711781051,0.19544478,-0.983140436,-0.325428707,0.478813892,0.98,-0.925134192,0.002100027,-0.95689538,0.986435839
0.711781051,0.19544478,-0.983140436,0.433623628,0.477379755,0.98,-0.925134192,-0.125468993,-0.657098979,0.986435839
0.432161247,0.19544478,-0.983140436,-0.332458557,0.33008455,0.98,-0.930481526,-0.239249176,-0.378481684,0.986435839
0.432161247,-0.002174003,-0.983140436,0.537904048,0.478005276,0.98,-0.930481526,-0.362681898,-0.135127565,0.986435839
0.432161247,-0.002174003,-0.983140436,0.175599152,0.47763258,0.98,-0.930481526,-0.442531012,0.055214989,0.986435839
0.152522441,-0.406461427,-0.983140436,-0.231545647,0.482040428,0.98,-0.93582886,-0.532158556,0.157568602,0.986435839
0.152522441,-0.604211868,-0.983140436,-0.08910116,0.491506402,0.98,-0.930481526,-0.601720487,0.291028623,0.986435839
0.440741391,-0.199924444,-0.983140436,-0.270208704,0.340382064,0.98,-0.983957998,-0.664545725,0.373383303,0.986435839
0.440741391,-0.199924444,-0.983140436,-0.26485372,0.489484769,0.98,-0.93582886,-0.723966187,0.452468192,0.986435839
0.161056857,-0.199924444,-0.983140436,-0.26057213,0.483287659,0.98,-0.946524572,-0.766821373,0.535158391,0.989502489
0.161056857,-0.199924444,-0.983140436,-0.256317437,0.468922555,0.98,-0.951871906,-0.812917656,0.576568018,0.989502489
0.161056857,-0.397770728,-0.983140436,0.312412866,0.460674489,0.98,-0.93582886,-0.82936671,0.600743208,0.989502489
0.161056857,-0.397770728,-0.983140436,-0.322553305,0.455455358,1,-0.962567618,-0.862242659,0.6387629,0.989502489
-0.406852055,-0.397770728,-0.983140436,-0.328927775,0.448550135,0.98,-0.925134192,-0.908219526,0.649138112,0.992570091
-0.118633106,-0.393454806,-0.983140436,-0.325839724,0.340221996,0.98,-0.930481526,-0.921345095,0.669896561,0.992570091
-0.118633106,-0.595712576,-0.983140436,-0.336036766,0.445220018,0.98,-0.925134192,-0.934465973,0.683741215,0.992570091
-0.118633106,-0.595712576,-1,-0.335126988,0.439871913,1,-0.973262286,-0.717368371,0.690665712,0.992570091
-0.118633106,-0.595712576,-0.983140436,-0.334895586,0.431081539,1,-0.919786858,-0.389317033,0.725304505,0.992570091
-0.118633106,-0.595712576,-0.983140436,-0.336465791,0.421139146,1,-0.925134192,-0.115413219,0.725304505,0.992570091
-0.118633106,-0.393454806,-0.983140436,-0.326603264,0.408162139,1,-0.925134192,0.106484248,0.718374505,0.995638103
0.161056857,-0.591489835,-0.983140436,-0.335533475,0.399217363,1,-0.930481526,0.285603378,0.735702079,0.995638103
0.161056857,-0.591489835,-1,0.243555421,0.284080613,1,-0.93582886,0.431533222,0.742635512,0.995638103
0.161056857,-0.591489835,-1,-0.337592519,0.386168171,1,-0.93582886,0.588247799,0.766910755,0.995638103
0.161056857,-0.591489835,-1,0.442202407,0.372083064,1,-0.994652666,0.66683848,0.756505154,0.995638103
-0.406852055,-0.591489835,-0.983140436,-0.328309958,0.361711034,1,-0.930481526,0.718177285,0.759973082,0.995638103
0.161056857,-0.591489835,-0.966456358,-0.336963577,0.369928315,1,-0.919786858,0.766153533,0.759973082,0.998707203
0.161056857,-0.591489835,-0.933609242,-0.33354755,0.360925008,1,-0.925134192,0.800457184,0.784259581,0.998707203
-0.406852055,-0.591489835,-0.901447875,-0.265123718,0.343272454,1,-0.925134192,0.824487125,0.791200536,0.998707203
-0.406852055,-0.789621945,-0.869961581,-0.246520746,0.326852249,1,-0.973262286,0.862278389,0.777318981,0.998707203
-0.127162092,-0.591489835,-0.854468279,-0.203444197,0.121117919,1,-0.919786858,0.855404315,0.780788675,0.998707203
-0.406852055,-0.789621945,-0.854468279,-0.243186899,0.301108107,1,-0.909091146,0.869153561,0.805087694,0.998707203
-0.127162092,-0.591489835,-0.854468279,-0.243217638,0.273938418,1,-0.91443848,0.896664379,0.791200536,0.998707203
-0.406852055,-0.591489835,0.514592459,0.195615768,0.243583494,1,-0.91443848,0.903545489,0.791200536,0.998707203
-0.406852055,-0.591489835,0.605248181,-0.322454837,0.236427246,1,-0.909091146,0.896664379,0.791200536,1
-0.415345706,-0.793747606,0.646396761,-0.327150427,0.227947203,1,-0.962567618,0.903545489,0.7946723,0.998707203
-0.127162092,-0.793747606,0.699475841,-0.321427093,0.220850111,1,-0.903743812,0.913868951,0.801615021,0.995638103
-0.415345706,-0.591489835,0.743791521,-0.323845484,0.216525365,1,-0.909091146,0.910427698,0.825926559,0.995638103
-0.415345706,-0.591489835,0.833895012,-0.325280461,0.03553404,1,-0.919786858,0.941411257,0.822452119,0.995638103
-0.415345706,-0.591489835,0.874212688,-0.321204867,0.21177311,1,-0.903743812,0.924195008,0.832874631,0.995638103
-0.703493984,-0.591489835,0.860335539,-0.320297497,0.199232902,1,-0.903743812,0.9517443,0.832874631,0.995638103
-0.703493984,-0.591489835,0.804546109,-0.319198755,0.188252252,1,-0.898396479,0.92763726,0.83635003,0.995638103
-0.703493984,-0.591489835,0.739379394,-0.319956445,0.173380838,1,-0.930481526,0.931080709,0.825926559,0.995638103
-0.42380945,-0.591489835,0.686152778,0.25925036,0.1610901,1,-0.909091146,0.93796681,0.822452119,0.992570091
-0.42380945,-0.591489835,0.677281768,-0.325468277,-0.018323063,1,-0.91443848,0.944855006,0.818978841,0.992570091
-0.42380945,-0.591489835,-0.602530393,-0.324772237,-0.014527532,1,-0.909091146,0.955189047,0.829400494,0.992570091
-0.711922393,-0.591489835,-0.708386474,-0.324158664,-0.017190922,1,-0.919786858,0.975865014,0.825926559,0.989502489
-0.711922393,-0.393454806,-0.708386474,-0.129030589,-0.012640528,1,-0.930481526,0.948299055,0.83635003,0.989502489
-0.711922393,-0.393454806,-0.694635306,-0.313463779,0.140689475,1,-0.91443848,0.955189047,0.812032233,0.989502489
-0.711922393,-0.393454806,-0.681034928,-0.317125947,-0.008917266,1,-0.919786858,0.955189047,0.812032233,0.986435839
-0.432283588,-0.393454806,-0.681034928,-0.319888888,-0.003235692,1,-0.967914952,0.972418571,0.805087694,0.983370006
-0.720361195,-0.393454806,-0.736346162,-0.326969893,0.000330984,1,-0.909091146,0.972418571,0.808559862,0.980304514
-0.720361195,-0.1911221,-0.708386474,-0.326078409,0.0029143,1,-0.91443848,0.965525683,0.812032233,0.977240043
-0.720361195,-0.393454806,-0.407075204,0.629838459,0.166650184,1,-0.919786858,0.982759598,0.808559862,0.977240043
-0.720361195,-0.195512958,-0.694635306,-0.305297165,0.160390786,1,-0.91443848,0.965525683,0.808559862,0.974176524
-0.720361195,-0.195512958,-0.681034928,-0.306015055,0.110581008,1,-0.967914952,0.982759598,0.832874631,0.971113278
-0.440741391,-0.195512958,-0.736346162,-0.305770234,0.166094264,1,-0.930481526,0.965525683,0.808559862,0.971113278
-0.440741391,-0.195512958,-0.750557187,-0.310157345,0.177079214,1,-0.909091146,0.965525683,0.805087694,0.971113278
-0.440741391,-0.195512958,-0.764924015,-0.303336703,0.170499251,1,-0.919786858,0.955189047,0.808559862,0.969365837
-0.440741391,0.002333327,-0.808972022,0.387321277,0.186711476,1,-0.91443848,0.962080138,0.808559862,0.968051053
-0.440741391,0.002333327,-0.854468279,-0.321979647,0.192426531,1,-0.919786858,0.972418571,0.808559862,0.964989441
-0.440741391,0.204666032,-0.885621007,0.264530676,0.223579985,1,-0.91443848,0.955189047,0.805087694,0.964989441
-0.440741391,0.002333327,-0.901447875,0.187985764,0.245943466,1,-0.925134192,0.948299055,0.801615021,0.964989441
-0.16118047,0.002333327,-0.901447875,0.268078719,0.155816899,1,-0.91443848,0.944855006,0.818978841,0.961928373
-0.440741391,0.200083767,-0.917443509,0.234275613,0.265783751,1,-0.91443848,0.941411257,0.7946723,0.961928373
-0.440741391,0.200083767,-0.917443509,0.447278906,0.284296329,1,-0.909091146,0.93796681,0.791200536,0.961928373
0.126897138,0.200083767,-0.917443509,0.00308937,0.308094143,1,-0.919786858,0.941411257,0.791200536,0.961928373
0.126897138,0.200083767,-0.933609242,-0.214214782,0.327732493,1,-0.919786858,0.93796681,0.787729932,0.961928373
0.126897138,0.200083767,-0.933609242,-0.310706974,0.338099106,1,-0.919786858,0.92763726,0.808559862,0.958868326
0.126897138,0.200083767,-0.917443509,0.231459796,0.354645473,1,-0.919786858,0.948299055,0.808559862,0.958868326
0.126897138,0.39770255,-0.933609242,-0.285918037,0.359984224,1,-0.930481526,0.93452366,0.784259581,0.958868326
0.126897138,0.39770255,-0.933609242,-0.313490274,0.244005165,1,-0.925134192,0.924195008,0.780788675,0.958868326
0.41501008,0.39770255,-0.933609242,-0.308820492,0.370379568,1,-0.925134192,0.920752956,0.805087694,0.958868326
0.41501008,0.39770255,-0.933609242,-0.314771958,0.387493476,1,-0.925134192,0.924195008,0.777318981,0.958868326
0.41501008,0.39770255,-0.933609242,-0.315332312,0.411851828,1,-0.919786858,0.924195008,0.766910755,0.958868326
0.41501008,0.39770255,-0.933609242,-0.321676616,0.433905782,1,-0.919786858,0.93452366,0.784259581,0.961928373
0.41501008,0.39770255,-0.933609242,-0.326915183,0.447895047,1,-0.967914952,0.920752956,0.787729932,0.961928373
0.41501008,0.393002722,-0.94994641,-0.325510142,0.463368947,1,-0.919786858,0.910427698,0.756505154,0.961928373
0.703158358,0.393002722,-0.94994641,-0.322711529,0.308395554,1,-0.919786858,0.913868951,0.746102279,0.961928373
0.703158358,0.393002722,-0.933609242,-0.324358524,0.47737012,1,-0.919786858,0.917310305,0.746102279,0.964989441
0.703158358,0.393002722,-0.901447875,0.237953609,0.483645348,1,-0.97860962,0.906986045,0.759973082,0.964989441
0.703158358,0.393002722,-0.869961581,-0.327216894,0.494005513,0.98,-0.919786858,0.913868951,0.593834612,0.968051053
0.703158358,0.393002722,-0.854468279,-0.320710809,0.503158896,0.98,-0.919786858,0.917310305,0.325322355,0.968051053
0.703158358,0.393002722,-0.854468279,-0.316710628,0.501162335,0.98,-0.925134192,0.92763726,0.143906241,0.968051053
0.703158358,0.595260492,-0.854468279,-0.316199193,0.304758624,1,-0.925134192,0.913868951,-0.01627305,0.968051053
0.991341972,0.393002722,-0.854468279,-0.32055677,0.492555597,0.98,-0.919786858,0.910427698,-0.158855079,0.968051053
0.991341972,0.393002722,-0.854468279,-0.316071019,0.478036464,0.98,-0.930481526,0.910427698,-0.277271781,0.971113278
0.711781051,0.393002722,-0.869961581,-0.31916079,0.463898077,0.98,-0.925134192,0.913868951,-0.378481684,0.971113278
0.711781051,0.393002722,-0.885621007,-0.33541505,0.30786768,0.98,-0.97860962,0.903545489,-0.476063029,0.974176524
0.711781051,0.393002722,-0.933609242,-0.336085914,0.473608209,0.98,-0.919786858,0.900105234,-0.54992336,0.974176524
0.711781051,0.393002722,-0.94994641,0.235755781,0.484404518,0.98,-0.925134192,0.896664379,-0.620291835,0.974176524
0.711781051,0.19544478,-0.94994641,-0.332323673,0.492879118,0.98,-0.97860962,0.896664379,-0.690528808,0.974176524
0.711781051,0.19544478,-0.94994641,-0.334762595,0.495124451,0.98,-0.919786858,0.896664379,-0.743954928,0.977240043
0.711781051,0.19544478,-0.966456358,-0.331577223,0.325843976,0.98,-0.930481526,0.886345408,-0.767304505,0.977240043
0.432161247,-0.002174003,-0.966456358,-0.326725646,0.492545725,0.98,-0.925134192,0.893224772,-0.813960497,0.977240043
0.432161247,0.19544478,-0.966456358,-0.332232374,0.485864719,0.98,-0.925134192,0.793593739,-0.8572314,0.980304514
0.432161247,-0.002174003,-0.94994641,-0.321503825,0.47671264,0.98,-0.925134192,0.560948467,-0.890482477,0.980304514
0.152522441,-0.002174003,-0.966456358,-0.333749703,0.473158413,0.98,-0.97860962,0.251743532,-0.920383145,0.980304514
0.440741391,-0.002174003,-0.94994641,-0.328662595,0.47277068,0.98,-0.925134192,0.106484248,-0.946941077,0.983370006
0.440741391,-0.199924444,-0.94994641,-0.327570907,0.474594637,0.98,-0.93582886,-0.061737345,-0.933664433,0.983370006
0.161056857,-0.199924444,-0.966456358,0.230973939,0.479539334,1,-0.93582886,-0.18909395,-0.790639694,0.986435839
0.161056857,-0.199924444,-0.966456358,-0.336644776,0.48142736,0.98,-0.930481526,-0.292674815,-0.489503029,0.986435839
0.161056857,-0.199924444,-0.966456358,-0.328236896,0.482470704,0.98,-0.930481526,-0.379331009,-0.243475815,0.986435839
0.161056857,-0.397770728,-0.966456358,-0.332153921,0.338554992,1,-0.93582886,-0.465788568,-0.02307464,0.986435839
0.161056857,-0.397770728,-0.966456358,-0.14282098,0.478858661,1,-0.93582886,-0.545418611,0.150736421,0.986435839
0.161056857,-0.397770728,-0.966456358,-0.338342352,0.476733722,1,-0.93582886,-0.611647127,0.239644085,0.986435839
0.161056857,-0.195512958,-0.983140436,-0.331704365,0.470460416,1,-0.93582886,-0.667849099,0.339048682,0.986435839
0.161056857,-0.397770728,-0.966456358,-0.339376233,0.461883559,1,-0.967914952,-0.714069388,0.428381848,0.986435839
-0.127162092,-0.393454806,-0.966456358,-0.335461789,0.448691907,1,-0.93582886,-0.760231442,0.517916735,0.986435839
0.161056857,-0.393454806,-0.966456358,0.448474854,0.434714252,1,-0.93582886,-0.783291136,0.569663158,0.986435839
0.161056857,-0.393454806,-0.966456358,-0.337293962,0.325474248,1,-0.962567618,-0.809627007,0.60765342,0.989502489
0.161056857,-0.393454806,-0.966456358,-0.329687931,0.419471156,1,-0.93582886,-0.849095833,0.621476619,0.989502489
0.161056857,-0.1911221,-0.983140436,0.611766994,0.41460392,1,-0.930481526,-0.875384696,0.673357068,0.989502489
0.161056857,-0.591489835,-0.983140436,-0.033537926,0.41526185,1,-0.930481526,-0.898372231,0.680279799,0.989502489
0.161056857,-0.591489835,-0.983140436,-0.227825902,0.413005463,1,-0.930481526,-0.816208205,0.697591017,0.992570091
0.161056857,-0.591489835,-0.983140436,-0.240328071,0.409929747,1,-0.93582886,-0.502306578,0.701054301,0.992570091
0.161056857,-0.591489835,-0.983140436,-0.25047109,0.404050875,1,-0.925134192,-0.222537887,0.711445565,0.992570091
0.161056857,-0.591489835,-0.983140436,-0.322824965,0.396331876,1,-0.925134192,0.018916937,0.697591017,0.992570091
-0.127162092,-0.591489835,-0.983140436,-0.318820598,0.257009006,1,-0.925134192,0.217913927,0.711445565,0.992570091
-0.127162092,-0.793747606,-0.983140436,0.553763692,0.382565648,1,-0.930481526,0.370379782,0.732236171,0.992570091
-0.127162092,-0.591489835,-0.983140436,-0.315625019,0.371282597,1,-0.925134192,0.543895647,0.749569752,0.992570091
-0.127162092,-0.186750327,-0.966456358,-0.322330391,0.358827229,1,-0.925134192,0.629232303,0.739168644,0.992570091
-0.127162092,-0.789621945,-0.94994641,-0.319202597,0.343819093,1,-0.941177238,0.694211218,0.749569752,0.995638103
-0.415345706,-0.591489835,-0.933609242,-0.272031472,0.325270957,1,-0.925134192,0.749012386,0.742635512,0.995638103
